datetime,season,holiday,workingday,weather,temp,humidity,windspeed,count,day,month,day_number,year,hour
2011-11-17 09:00:00,4,0,1,2,13.94,61,22.0028,198,Thursday,11,17,2011,9
2011-11-17 10:00:00,4,0,1,2,13.94,61,22.0028,81,Thursday,11,17,2011,10
2011-11-17 11:00:00,4,0,1,3,13.12,66,22.0028,97,Thursday,11,17,2011,11
2011-11-17 12:00:00,4,0,1,2,13.94,53,19.9995,121,Thursday,11,17,2011,12
2011-11-17 13:00:00,4,0,1,2,13.94,49,30.0026,124,Thursday,11,17,2011,13
2011-11-17 14:00:00,4,0,1,2,13.94,49,26.0027,110,Thursday,11,17,2011,14
2011-11-17 15:00:00,4,0,1,2,13.94,49,30.0026,116,Thursday,11,17,2011,15
2011-11-17 16:00:00,4,0,1,1,13.12,39,27.9993,195,Thursday,11,17,2011,16
2011-11-17 17:00:00,4,0,1,1,13.12,42,26.0027,399,Thursday,11,17,2011,17
2011-11-17 18:00:00,4,0,1,1,13.12,39,12.998,307,Thursday,11,17,2011,18
2011-11-17 19:00:00,4,0,1,1,12.3,45,15.0013,217,Thursday,11,17,2011,19
2011-11-17 20:00:00,4,0,1,1,12.3,42,19.0012,169,Thursday,11,17,2011,20
2011-11-17 21:00:00,4,0,1,1,12.3,42,16.9979,116,Thursday,11,17,2011,21
2011-11-17 22:00:00,4,0,1,1,10.66,52,16.9979,84,Thursday,11,17,2011,22
2011-11-17 23:00:00,4,0,1,1,10.66,52,15.0013,58,Thursday,11,17,2011,23
2011-11-18 00:00:00,4,0,1,1,10.66,48,11.0014,30,Friday,11,18,2011,0
2011-11-18 01:00:00,4,0,1,1,10.66,44,22.0028,10,Friday,11,18,2011,1
2011-11-18 02:00:00,4,0,1,1,9.84,44,15.0013,10,Friday,11,18,2011,2
2011-11-18 03:00:00,4,0,1,1,9.84,41,19.0012,2,Friday,11,18,2011,3
2011-11-18 04:00:00,4,0,1,1,9.02,44,11.0014,5,Friday,11,18,2011,4
2011-11-18 05:00:00,4,0,1,1,9.02,44,8.9981,22,Friday,11,18,2011,5
2011-11-18 06:00:00,4,0,1,1,9.02,44,6.0032,71,Friday,11,18,2011,6
2011-11-18 07:00:00,4,0,1,1,9.02,44,11.0014,216,Friday,11,18,2011,7
2011-11-18 08:00:00,4,0,1,1,9.02,44,12.998,375,Friday,11,18,2011,8
2011-11-18 09:00:00,4,0,1,1,10.66,41,12.998,213,Friday,11,18,2011,9
2011-11-18 10:00:00,4,0,1,1,10.66,41,19.0012,115,Friday,11,18,2011,10
2011-11-18 11:00:00,4,0,1,1,12.3,36,8.9981,140,Friday,11,18,2011,11
2011-11-18 12:00:00,4,0,1,1,13.12,33,0.0,165,Friday,11,18,2011,12
2011-11-18 13:00:00,4,0,1,1,13.94,31,15.0013,177,Friday,11,18,2011,13
2011-11-18 14:00:00,4,0,1,1,13.94,31,8.9981,154,Friday,11,18,2011,14
2011-11-18 15:00:00,4,0,1,1,13.94,29,8.9981,178,Friday,11,18,2011,15
2011-11-18 16:00:00,4,0,1,1,13.94,29,8.9981,209,Friday,11,18,2011,16
2011-11-18 17:00:00,4,0,1,1,13.12,31,8.9981,378,Friday,11,18,2011,17
2011-11-18 18:00:00,4,0,1,1,12.3,36,11.0014,328,Friday,11,18,2011,18
2011-11-18 19:00:00,4,0,1,1,11.48,41,11.0014,190,Friday,11,18,2011,19
2011-11-18 20:00:00,4,0,1,1,11.48,48,12.998,137,Friday,11,18,2011,20
2011-11-18 21:00:00,4,0,1,1,11.48,48,11.0014,111,Friday,11,18,2011,21
2011-11-18 22:00:00,4,0,1,1,10.66,52,7.0015,97,Friday,11,18,2011,22
2011-11-18 23:00:00,4,0,1,1,10.66,60,8.9981,59,Friday,11,18,2011,23
2011-11-19 00:00:00,4,0,0,1,10.66,56,12.998,53,Saturday,11,19,2011,0
2011-11-19 01:00:00,4,0,0,1,10.66,52,19.9995,35,Saturday,11,19,2011,1
2011-11-19 02:00:00,4,0,0,1,9.84,56,11.0014,46,Saturday,11,19,2011,2
2011-11-19 03:00:00,4,0,0,1,10.66,48,16.9979,15,Saturday,11,19,2011,3
2011-11-19 04:00:00,4,0,0,1,10.66,48,22.0028,8,Saturday,11,19,2011,4
2011-11-19 05:00:00,4,0,0,1,9.84,56,16.9979,2,Saturday,11,19,2011,5
2011-11-19 06:00:00,4,0,0,1,9.84,60,22.0028,12,Saturday,11,19,2011,6
2011-11-19 07:00:00,4,0,0,1,9.84,60,16.9979,41,Saturday,11,19,2011,7
2011-11-19 08:00:00,4,0,0,1,10.66,56,16.9979,92,Saturday,11,19,2011,8
2011-11-19 09:00:00,4,0,0,1,11.48,52,19.9995,142,Saturday,11,19,2011,9
2011-11-19 10:00:00,4,0,0,1,13.12,45,16.9979,200,Saturday,11,19,2011,10
2011-11-19 11:00:00,4,0,0,1,14.76,40,0.0,233,Saturday,11,19,2011,11
2011-11-19 12:00:00,4,0,0,1,16.4,35,19.0012,311,Saturday,11,19,2011,12
2011-11-19 13:00:00,4,0,0,1,17.22,30,19.0012,363,Saturday,11,19,2011,13
2011-11-19 14:00:00,4,0,0,1,17.22,32,19.9995,349,Saturday,11,19,2011,14
2011-11-19 15:00:00,4,0,0,1,17.22,41,12.998,382,Saturday,11,19,2011,15
2011-11-19 16:00:00,4,0,0,1,17.22,38,19.9995,287,Saturday,11,19,2011,16
2011-11-19 17:00:00,4,0,0,1,16.4,40,12.998,232,Saturday,11,19,2011,17
2011-11-19 18:00:00,4,0,0,1,15.58,46,8.9981,208,Saturday,11,19,2011,18
2011-11-19 19:00:00,4,0,0,2,13.94,71,8.9981,182,Saturday,11,19,2011,19
2011-11-19 20:00:00,4,0,0,2,14.76,57,7.0015,163,Saturday,11,19,2011,20
2011-11-19 21:00:00,4,0,0,2,14.76,62,12.998,108,Saturday,11,19,2011,21
2011-11-19 22:00:00,4,0,0,2,15.58,62,11.0014,106,Saturday,11,19,2011,22
2011-11-19 23:00:00,4,0,0,1,15.58,62,15.0013,93,Saturday,11,19,2011,23
2011-12-01 00:00:00,4,0,1,1,11.48,52,22.0028,20,Thursday,12,1,2011,0
2011-12-01 01:00:00,4,0,1,1,10.66,60,19.0012,10,Thursday,12,1,2011,1
2011-12-01 02:00:00,4,0,1,1,10.66,56,19.9995,9,Thursday,12,1,2011,2
2011-12-01 03:00:00,4,0,1,1,10.66,56,16.9979,7,Thursday,12,1,2011,3
2011-12-01 04:00:00,4,0,1,1,10.66,56,19.0012,1,Thursday,12,1,2011,4
2011-12-01 05:00:00,4,0,1,1,10.66,56,16.9979,24,Thursday,12,1,2011,5
2011-12-01 06:00:00,4,0,1,1,9.84,65,19.0012,97,Thursday,12,1,2011,6
2011-12-01 07:00:00,4,0,1,1,9.84,65,23.9994,276,Thursday,12,1,2011,7
2011-12-01 08:00:00,4,0,1,1,10.66,60,22.0028,477,Thursday,12,1,2011,8
2011-12-01 09:00:00,4,0,1,1,12.3,52,22.0028,224,Thursday,12,1,2011,9
2011-12-01 10:00:00,4,0,1,1,13.12,53,19.9995,93,Thursday,12,1,2011,10
2011-12-01 11:00:00,4,0,1,1,13.94,49,16.9979,102,Thursday,12,1,2011,11
2011-12-01 12:00:00,4,0,1,1,14.76,46,15.0013,148,Thursday,12,1,2011,12
2011-12-01 13:00:00,4,0,1,1,16.4,40,15.0013,154,Thursday,12,1,2011,13
2011-12-01 14:00:00,4,0,1,1,16.4,40,15.0013,150,Thursday,12,1,2011,14
2011-12-01 15:00:00,4,0,1,1,16.4,40,15.0013,154,Thursday,12,1,2011,15
2011-12-01 16:00:00,4,0,1,1,16.4,40,12.998,201,Thursday,12,1,2011,16
2011-12-01 17:00:00,4,0,1,1,14.76,46,8.9981,418,Thursday,12,1,2011,17
2011-12-01 18:00:00,4,0,1,1,14.76,43,7.0015,405,Thursday,12,1,2011,18
2011-12-01 19:00:00,4,0,1,1,13.94,46,7.0015,228,Thursday,12,1,2011,19
2011-12-01 20:00:00,4,0,1,1,13.94,46,7.0015,190,Thursday,12,1,2011,20
2011-12-01 21:00:00,4,0,1,1,12.3,61,7.0015,162,Thursday,12,1,2011,21
2011-12-01 22:00:00,4,0,1,1,12.3,61,0.0,104,Thursday,12,1,2011,22
2011-12-01 23:00:00,4,0,1,1,10.66,70,6.0032,73,Thursday,12,1,2011,23
2011-12-02 00:00:00,4,0,1,1,10.66,70,6.0032,38,Friday,12,2,2011,0
2011-12-02 01:00:00,4,0,1,1,9.84,75,0.0,15,Friday,12,2,2011,1
2011-12-02 02:00:00,4,0,1,1,9.84,75,0.0,10,Friday,12,2,2011,2
2011-12-02 03:00:00,4,0,1,1,9.02,80,0.0,1,Friday,12,2,2011,3
2011-12-02 04:00:00,4,0,1,1,9.02,80,0.0,3,Friday,12,2,2011,4
2011-12-02 05:00:00,4,0,1,1,9.02,80,6.0032,23,Friday,12,2,2011,5
2011-12-02 06:00:00,4,0,1,1,9.02,80,0.0,87,Friday,12,2,2011,6
2011-12-02 07:00:00,4,0,1,1,9.02,87,6.0032,205,Friday,12,2,2011,7
2011-12-02 08:00:00,4,0,1,1,9.84,87,0.0,445,Friday,12,2,2011,8
2011-12-02 09:00:00,4,0,1,1,11.48,81,0.0,246,Friday,12,2,2011,9
2011-12-02 10:00:00,4,0,1,1,12.3,75,15.0013,105,Friday,12,2,2011,10
2011-12-02 11:00:00,4,0,1,1,13.94,66,11.0014,160,Friday,12,2,2011,11
2011-12-02 12:00:00,4,0,1,1,14.76,57,8.9981,204,Friday,12,2,2011,12
2011-12-02 13:00:00,4,0,1,1,16.4,47,8.9981,207,Friday,12,2,2011,13
2011-12-02 14:00:00,4,0,1,1,17.22,44,7.0015,170,Friday,12,2,2011,14
2011-12-02 15:00:00,4,0,1,1,17.22,41,6.0032,199,Friday,12,2,2011,15
2011-12-02 16:00:00,4,0,1,1,17.22,41,6.0032,276,Friday,12,2,2011,16
2011-12-02 17:00:00,4,0,1,1,17.22,38,0.0,411,Friday,12,2,2011,17
2011-12-02 18:00:00,4,0,1,1,16.4,50,0.0,372,Friday,12,2,2011,18
2011-12-02 19:00:00,4,0,1,1,13.94,53,16.9979,265,Friday,12,2,2011,19
2011-12-02 20:00:00,4,0,1,1,15.58,40,19.0012,190,Friday,12,2,2011,20
2011-12-02 21:00:00,4,0,1,1,13.94,49,12.998,111,Friday,12,2,2011,21
2011-12-02 22:00:00,4,0,1,1,13.12,53,12.998,102,Friday,12,2,2011,22
2011-12-02 23:00:00,4,0,1,1,13.12,53,19.0012,95,Friday,12,2,2011,23
2011-12-03 00:00:00,4,0,0,1,12.3,56,16.9979,75,Saturday,12,3,2011,0
2011-12-03 01:00:00,4,0,0,1,10.66,65,12.998,71,Saturday,12,3,2011,1
2011-12-03 02:00:00,4,0,0,1,10.66,65,11.0014,50,Saturday,12,3,2011,2
2011-12-03 03:00:00,4,0,0,1,9.84,70,8.9981,9,Saturday,12,3,2011,3
2011-12-03 04:00:00,4,0,0,1,9.02,75,8.9981,8,Saturday,12,3,2011,4
2011-12-03 05:00:00,4,0,0,1,9.84,70,6.0032,6,Saturday,12,3,2011,5
2011-12-03 06:00:00,4,0,0,1,9.84,65,7.0015,11,Saturday,12,3,2011,6
2011-12-03 07:00:00,4,0,0,1,9.02,75,6.0032,26,Saturday,12,3,2011,7
2011-12-03 08:00:00,4,0,0,1,9.84,75,6.0032,63,Saturday,12,3,2011,8
2011-12-03 09:00:00,4,0,0,1,10.66,70,7.0015,124,Saturday,12,3,2011,9
2011-12-03 10:00:00,4,0,0,1,13.12,61,8.9981,195,Saturday,12,3,2011,10
2011-12-03 11:00:00,4,0,0,1,13.12,57,6.0032,275,Saturday,12,3,2011,11
2011-12-03 12:00:00,4,0,0,1,14.76,50,0.0,358,Saturday,12,3,2011,12
2011-12-03 13:00:00,4,0,0,1,14.76,50,6.0032,292,Saturday,12,3,2011,13
2011-12-03 14:00:00,4,0,0,1,14.76,46,0.0,343,Saturday,12,3,2011,14
2011-12-03 15:00:00,4,0,0,1,15.58,46,0.0,337,Saturday,12,3,2011,15
2011-12-03 16:00:00,4,0,0,1,15.58,46,0.0,305,Saturday,12,3,2011,16
2011-12-03 17:00:00,4,0,0,1,14.76,62,0.0,232,Saturday,12,3,2011,17
2011-12-03 18:00:00,4,0,0,1,13.94,53,8.9981,224,Saturday,12,3,2011,18
2011-12-03 19:00:00,4,0,0,1,12.3,61,6.0032,175,Saturday,12,3,2011,19
2011-12-03 20:00:00,4,0,0,1,12.3,61,6.0032,127,Saturday,12,3,2011,20
2011-12-03 21:00:00,4,0,0,2,12.3,61,6.0032,109,Saturday,12,3,2011,21
2011-12-03 22:00:00,4,0,0,2,13.12,61,6.0032,114,Saturday,12,3,2011,22
2011-12-03 23:00:00,4,0,0,1,12.3,70,8.9981,85,Saturday,12,3,2011,23
2011-12-04 00:00:00,4,0,0,1,12.3,70,7.0015,83,Sunday,12,4,2011,0
2011-12-04 01:00:00,4,0,0,1,12.3,75,6.0032,74,Sunday,12,4,2011,1
2011-12-04 02:00:00,4,0,0,1,10.66,81,0.0,62,Sunday,12,4,2011,2
2011-12-04 03:00:00,4,0,0,1,11.48,75,0.0,41,Sunday,12,4,2011,3
2011-12-04 04:00:00,4,0,0,1,10.66,87,0.0,11,Sunday,12,4,2011,4
2011-12-04 05:00:00,4,0,0,1,10.66,81,0.0,4,Sunday,12,4,2011,5
2011-12-04 06:00:00,4,0,0,1,9.84,93,0.0,4,Sunday,12,4,2011,6
2011-12-04 07:00:00,4,0,0,1,10.66,87,0.0,26,Sunday,12,4,2011,7
2011-12-04 08:00:00,4,0,0,1,10.66,87,0.0,55,Sunday,12,4,2011,8
2011-12-04 09:00:00,4,0,0,1,12.3,81,0.0,126,Sunday,12,4,2011,9
2011-12-04 10:00:00,4,0,0,1,13.12,81,8.9981,216,Sunday,12,4,2011,10
2011-12-04 11:00:00,4,0,0,1,13.94,81,11.0014,254,Sunday,12,4,2011,11
2011-12-04 12:00:00,4,0,0,1,14.76,81,11.0014,329,Sunday,12,4,2011,12
2011-12-04 13:00:00,4,0,0,1,16.4,66,15.0013,357,Sunday,12,4,2011,13
2011-12-04 14:00:00,4,0,0,1,17.22,62,8.9981,323,Sunday,12,4,2011,14
2011-12-04 15:00:00,4,0,0,1,17.22,62,12.998,296,Sunday,12,4,2011,15
2011-12-04 16:00:00,4,0,0,1,17.22,58,15.0013,330,Sunday,12,4,2011,16
2011-12-04 17:00:00,4,0,0,1,15.58,76,8.9981,245,Sunday,12,4,2011,17
2011-12-04 18:00:00,4,0,0,1,15.58,71,0.0,171,Sunday,12,4,2011,18
2011-12-04 19:00:00,4,0,0,1,15.58,76,0.0,173,Sunday,12,4,2011,19
2011-12-04 20:00:00,4,0,0,1,14.76,76,8.9981,124,Sunday,12,4,2011,20
2011-12-04 21:00:00,4,0,0,1,14.76,81,7.0015,72,Sunday,12,4,2011,21
2011-12-04 22:00:00,4,0,0,1,13.94,87,7.0015,64,Sunday,12,4,2011,22
2011-12-04 23:00:00,4,0,0,1,13.94,87,7.0015,45,Sunday,12,4,2011,23
2011-12-05 00:00:00,4,0,1,1,13.12,87,6.0032,24,Monday,12,5,2011,0
2011-12-05 01:00:00,4,0,1,1,13.12,87,0.0,12,Monday,12,5,2011,1
2011-12-05 02:00:00,4,0,1,1,13.12,87,0.0,8,Monday,12,5,2011,2
2011-12-05 03:00:00,4,0,1,1,13.12,87,0.0,2,Monday,12,5,2011,3
2011-12-05 04:00:00,4,0,1,1,12.3,87,7.0015,7,Monday,12,5,2011,4
2011-12-05 05:00:00,4,0,1,1,12.3,87,7.0015,25,Monday,12,5,2011,5
2011-12-05 06:00:00,4,0,1,1,12.3,93,6.0032,90,Monday,12,5,2011,6
2011-12-05 07:00:00,4,0,1,1,13.12,90,0.0,283,Monday,12,5,2011,7
2011-12-05 08:00:00,4,0,1,1,13.12,93,0.0,404,Monday,12,5,2011,8
2011-12-05 09:00:00,4,0,1,2,14.76,87,6.0032,190,Monday,12,5,2011,9
2011-12-05 10:00:00,4,0,1,2,14.76,87,6.0032,87,Monday,12,5,2011,10
2011-12-05 11:00:00,4,0,1,2,14.76,87,6.0032,123,Monday,12,5,2011,11
2011-12-05 12:00:00,4,0,1,2,16.4,76,7.0015,154,Monday,12,5,2011,12
2011-12-05 13:00:00,4,0,1,2,17.22,71,6.0032,171,Monday,12,5,2011,13
2011-12-05 14:00:00,4,0,1,2,18.86,67,0.0,133,Monday,12,5,2011,14
2011-12-05 15:00:00,4,0,1,2,18.86,72,6.0032,148,Monday,12,5,2011,15
2011-12-05 16:00:00,4,0,1,1,20.5,63,6.0032,248,Monday,12,5,2011,16
2011-12-05 17:00:00,4,0,1,1,17.22,77,0.0,446,Monday,12,5,2011,17
2011-12-05 18:00:00,4,0,1,1,18.04,77,0.0,399,Monday,12,5,2011,18
2011-12-05 19:00:00,4,0,1,2,18.86,77,0.0,308,Monday,12,5,2011,19
2011-12-05 20:00:00,4,0,1,2,18.86,82,7.0015,205,Monday,12,5,2011,20
2011-12-05 21:00:00,4,0,1,2,18.04,88,6.0032,176,Monday,12,5,2011,21
2011-12-05 22:00:00,4,0,1,2,18.04,88,8.9981,106,Monday,12,5,2011,22
2011-12-05 23:00:00,4,0,1,2,18.86,88,8.9981,62,Monday,12,5,2011,23
2011-12-06 00:00:00,4,0,1,2,20.5,77,19.9995,28,Tuesday,12,6,2011,0
2011-12-06 01:00:00,4,0,1,2,18.86,88,19.9995,16,Tuesday,12,6,2011,1
2011-12-06 02:00:00,4,0,1,2,18.86,87,12.998,3,Tuesday,12,6,2011,2
2011-12-06 03:00:00,4,0,1,2,18.86,87,12.998,3,Tuesday,12,6,2011,3
2011-12-06 04:00:00,4,0,1,3,18.86,88,15.0013,7,Tuesday,12,6,2011,4
2011-12-06 05:00:00,4,0,1,3,18.86,88,15.0013,20,Tuesday,12,6,2011,5
2011-12-06 06:00:00,4,0,1,2,18.04,94,19.0012,86,Tuesday,12,6,2011,6
2011-12-06 07:00:00,4,0,1,2,18.86,94,12.998,234,Tuesday,12,6,2011,7
2011-12-06 08:00:00,4,0,1,2,18.86,94,12.998,414,Tuesday,12,6,2011,8
2011-12-06 09:00:00,4,0,1,2,18.86,94,15.0013,204,Tuesday,12,6,2011,9
2011-12-06 10:00:00,4,0,1,3,18.86,94,19.0012,50,Tuesday,12,6,2011,10
2011-12-06 11:00:00,4,0,1,3,18.86,94,16.9979,32,Tuesday,12,6,2011,11
2011-12-06 12:00:00,4,0,1,3,18.86,100,15.0013,55,Tuesday,12,6,2011,12
2011-12-06 13:00:00,4,0,1,3,18.86,100,12.998,71,Tuesday,12,6,2011,13
2011-12-06 14:00:00,4,0,1,3,19.68,100,15.0013,75,Tuesday,12,6,2011,14
2011-12-06 15:00:00,4,0,1,3,20.5,100,12.998,45,Tuesday,12,6,2011,15
2011-12-06 16:00:00,4,0,1,3,18.86,100,16.9979,88,Tuesday,12,6,2011,16
2011-12-06 17:00:00,4,0,1,2,18.86,100,15.0013,262,Tuesday,12,6,2011,17
2011-12-06 18:00:00,4,0,1,2,18.86,100,19.0012,304,Tuesday,12,6,2011,18
2011-12-06 19:00:00,4,0,1,3,18.86,100,19.9995,233,Tuesday,12,6,2011,19
2011-12-06 20:00:00,4,0,1,3,18.86,100,19.9995,110,Tuesday,12,6,2011,20
2011-12-06 21:00:00,4,0,1,2,18.04,100,12.998,114,Tuesday,12,6,2011,21
2011-12-06 22:00:00,4,0,1,3,18.86,100,11.0014,87,Tuesday,12,6,2011,22
2011-12-06 23:00:00,4,0,1,3,18.86,100,11.0014,53,Tuesday,12,6,2011,23
2011-12-07 00:00:00,4,0,1,1,18.04,100,12.998,33,Wednesday,12,7,2011,0
2011-12-07 01:00:00,4,0,1,2,18.86,100,16.9979,13,Wednesday,12,7,2011,1
2011-12-07 02:00:00,4,0,1,3,18.86,100,15.0013,6,Wednesday,12,7,2011,2
2011-12-07 03:00:00,4,0,1,3,18.86,100,15.0013,3,Wednesday,12,7,2011,3
2011-12-07 04:00:00,4,0,1,3,18.86,100,11.0014,1,Wednesday,12,7,2011,4
2011-12-07 05:00:00,4,0,1,3,18.86,100,11.0014,3,Wednesday,12,7,2011,5
2011-12-07 06:00:00,4,0,1,3,19.68,100,27.9993,18,Wednesday,12,7,2011,6
2011-12-07 07:00:00,4,0,1,3,18.04,100,7.0015,46,Wednesday,12,7,2011,7
2011-12-07 08:00:00,4,0,1,3,18.04,100,0.0,86,Wednesday,12,7,2011,8
2011-12-07 09:00:00,4,0,1,3,18.04,100,16.9979,64,Wednesday,12,7,2011,9
2011-12-07 10:00:00,4,0,1,3,18.04,100,6.0032,33,Wednesday,12,7,2011,10
2011-12-07 11:00:00,4,0,1,3,18.04,100,6.0032,50,Wednesday,12,7,2011,11
2011-12-07 12:00:00,4,0,1,3,18.04,100,8.9981,33,Wednesday,12,7,2011,12
2011-12-07 13:00:00,4,0,1,3,18.04,100,12.998,33,Wednesday,12,7,2011,13
2011-12-07 14:00:00,4,0,1,3,18.04,100,12.998,25,Wednesday,12,7,2011,14
2011-12-07 15:00:00,4,0,1,3,17.22,94,15.0013,30,Wednesday,12,7,2011,15
2011-12-07 16:00:00,4,0,1,3,17.22,94,12.998,31,Wednesday,12,7,2011,16
2011-12-07 17:00:00,4,0,1,3,16.4,100,22.0028,52,Wednesday,12,7,2011,17
2011-12-07 18:00:00,4,0,1,3,16.4,94,19.9995,51,Wednesday,12,7,2011,18
2011-12-07 19:00:00,4,0,1,3,13.94,87,43.0006,33,Wednesday,12,7,2011,19
2011-12-07 20:00:00,4,0,1,3,13.94,87,43.0006,26,Wednesday,12,7,2011,20
2011-12-07 21:00:00,4,0,1,3,12.3,87,35.0008,6,Wednesday,12,7,2011,21
2011-12-07 22:00:00,4,0,1,3,9.84,93,30.0026,13,Wednesday,12,7,2011,22
2011-12-07 23:00:00,4,0,1,1,9.84,93,26.0027,16,Wednesday,12,7,2011,23
2011-12-08 00:00:00,4,0,1,2,10.66,87,19.9995,21,Thursday,12,8,2011,0
2011-12-08 01:00:00,4,0,1,1,10.66,81,23.9994,7,Thursday,12,8,2011,1
2011-12-08 02:00:00,4,0,1,1,11.48,65,15.0013,4,Thursday,12,8,2011,2
2011-12-08 03:00:00,4,0,1,1,10.66,60,19.9995,1,Thursday,12,8,2011,3
2011-12-08 04:00:00,4,0,1,2,9.84,60,31.0009,2,Thursday,12,8,2011,4
2011-12-08 05:00:00,4,0,1,1,9.02,64,15.0013,12,Thursday,12,8,2011,5
2011-12-08 06:00:00,4,0,1,1,9.02,55,19.0012,71,Thursday,12,8,2011,6
2011-12-08 07:00:00,4,0,1,1,9.02,60,15.0013,244,Thursday,12,8,2011,7
2011-12-08 08:00:00,4,0,1,1,9.02,55,19.0012,429,Thursday,12,8,2011,8
2011-12-08 09:00:00,4,0,1,1,9.84,52,26.0027,225,Thursday,12,8,2011,9
2011-12-08 10:00:00,4,0,1,1,10.66,52,22.0028,110,Thursday,12,8,2011,10
2011-12-08 11:00:00,4,0,1,1,11.48,52,16.9979,106,Thursday,12,8,2011,11
2011-12-08 12:00:00,4,0,1,1,11.48,52,22.0028,156,Thursday,12,8,2011,12
2011-12-08 13:00:00,4,0,1,1,12.3,49,23.9994,124,Thursday,12,8,2011,13
2011-12-08 14:00:00,4,0,1,1,13.12,45,16.9979,137,Thursday,12,8,2011,14
2011-12-08 15:00:00,4,0,1,1,13.12,45,8.9981,117,Thursday,12,8,2011,15
2011-12-08 16:00:00,4,0,1,1,13.12,45,12.998,208,Thursday,12,8,2011,16
2011-12-08 17:00:00,4,0,1,1,12.3,49,7.0015,331,Thursday,12,8,2011,17
2011-12-08 18:00:00,4,0,1,1,11.48,52,15.0013,318,Thursday,12,8,2011,18
2011-12-08 19:00:00,4,0,1,1,10.66,56,7.0015,232,Thursday,12,8,2011,19
2011-12-08 20:00:00,4,0,1,1,10.66,60,7.0015,175,Thursday,12,8,2011,20
2011-12-08 21:00:00,4,0,1,1,11.48,61,6.0032,139,Thursday,12,8,2011,21
2011-12-08 22:00:00,4,0,1,1,10.66,65,8.9981,92,Thursday,12,8,2011,22
2011-12-08 23:00:00,4,0,1,1,9.84,70,7.0015,61,Thursday,12,8,2011,23
2011-12-09 00:00:00,4,0,1,1,9.84,65,0.0,34,Friday,12,9,2011,0
2011-12-09 01:00:00,4,0,1,1,9.84,65,0.0,14,Friday,12,9,2011,1
2011-12-09 02:00:00,4,0,1,1,9.84,70,0.0,12,Friday,12,9,2011,2
2011-12-09 03:00:00,4,0,1,1,9.02,80,0.0,6,Friday,12,9,2011,3
2011-12-09 04:00:00,4,0,1,1,9.02,80,0.0,2,Friday,12,9,2011,4
2011-12-09 05:00:00,4,0,1,1,9.02,80,0.0,20,Friday,12,9,2011,5
2011-12-09 06:00:00,4,0,1,1,9.02,80,6.0032,63,Friday,12,9,2011,6
2011-12-09 07:00:00,4,0,1,1,9.02,75,6.0032,199,Friday,12,9,2011,7
2011-12-09 08:00:00,4,0,1,1,9.84,81,0.0,385,Friday,12,9,2011,8
2011-12-09 09:00:00,4,0,1,1,10.66,81,6.0032,264,Friday,12,9,2011,9
2011-12-09 10:00:00,4,0,1,2,12.3,70,11.0014,126,Friday,12,9,2011,10
2011-12-09 11:00:00,4,0,1,1,13.12,70,16.9979,136,Friday,12,9,2011,11
2011-12-09 12:00:00,4,0,1,1,14.76,57,19.9995,173,Friday,12,9,2011,12
2011-12-09 13:00:00,4,0,1,1,15.58,50,12.998,168,Friday,12,9,2011,13
2011-12-09 14:00:00,4,0,1,1,15.58,46,19.0012,187,Friday,12,9,2011,14
2011-12-09 15:00:00,4,0,1,1,15.58,46,19.0012,189,Friday,12,9,2011,15
2011-12-09 16:00:00,4,0,1,1,14.76,62,8.9981,250,Friday,12,9,2011,16
2011-12-09 17:00:00,4,0,1,1,13.94,66,7.0015,362,Friday,12,9,2011,17
2011-12-09 18:00:00,4,0,1,1,13.94,61,0.0,318,Friday,12,9,2011,18
2011-12-09 19:00:00,4,0,1,1,13.94,61,0.0,199,Friday,12,9,2011,19
2011-12-09 20:00:00,4,0,1,1,12.3,81,0.0,150,Friday,12,9,2011,20
2011-12-09 21:00:00,4,0,1,1,12.3,75,0.0,140,Friday,12,9,2011,21
2011-12-09 22:00:00,4,0,1,1,11.48,87,0.0,129,Friday,12,9,2011,22
2011-12-09 23:00:00,4,0,1,1,11.48,81,0.0,94,Friday,12,9,2011,23
2011-12-10 00:00:00,4,0,0,2,10.66,81,7.0015,77,Saturday,12,10,2011,0
2011-12-10 01:00:00,4,0,0,2,10.66,70,11.0014,66,Saturday,12,10,2011,1
2011-12-10 02:00:00,4,0,0,2,11.48,61,6.0032,60,Saturday,12,10,2011,2
2011-12-10 03:00:00,4,0,0,2,11.48,61,6.0032,25,Saturday,12,10,2011,3
2011-12-10 04:00:00,4,0,0,2,10.66,65,7.0015,3,Saturday,12,10,2011,4
2011-12-10 05:00:00,4,0,0,1,10.66,60,11.0014,6,Saturday,12,10,2011,5
2011-12-10 06:00:00,4,0,0,1,9.84,65,7.0015,11,Saturday,12,10,2011,6
2011-12-10 07:00:00,4,0,0,1,9.84,65,12.998,11,Saturday,12,10,2011,7
2011-12-10 08:00:00,4,0,0,1,10.66,65,8.9981,73,Saturday,12,10,2011,8
2011-12-10 09:00:00,4,0,0,1,11.48,61,19.0012,149,Saturday,12,10,2011,9
2011-12-10 10:00:00,4,0,0,1,13.12,57,16.9979,192,Saturday,12,10,2011,10
2011-12-10 11:00:00,4,0,0,1,13.12,53,27.9993,236,Saturday,12,10,2011,11
2011-12-10 12:00:00,4,0,0,1,13.12,45,27.9993,283,Saturday,12,10,2011,12
2011-12-10 13:00:00,4,0,0,1,13.94,34,27.9993,286,Saturday,12,10,2011,13
